POLPST2, 1.000000 
POLLSF8, 1.000000 
POLPST4, 0.983333 
POLLIF6, 0.975000 
POLG23, 0.975000 
POLLSF5, 0.966667 
POLLSF6, 0.966667 
POLG14, 0.958333 
POLPST3, 0.950000 
POLLSF1, 0.933333 
 POLG8, 0.841667 
POLPPST1, 0.825000 
POLMST4, 0.800000 
POLG30, 0.800000 
POLG21, 0.775000 
POLAST1, 0.725000 
POLPST1, 0.725000 
POLLSF2, 0.725000 
POLG31, 0.700000 
POLG29, 0.700000 
POLG13, 0.683333 
POLG22, 0.666667 
POLLSF3, 0.658333 
POLTO1, 0.650000 
POLPPST4, 0.633333 
POLTT6, 0.616667 
POLG32, 0.550000 
POLTT1, 0.533333 
POLG15, 0.508333 
POLG16, 0.508333 
POLG27, 0.441667 
POLTP1, 0.425000 
POLG20, 0.416667 
POLLSF7, 0.366667 
 POLG5, 0.358333 
POLTT4, 0.308333 
 POLG4, 0.300000 
 POLG3, 0.291667 
POLTT3, 0.283333 
POLTO2, 0.266667 
POLG24, 0.250000 
POLTO5, 0.200000 
POLTO6, 0.183333 
POLMST2, 0.175000 
POLLSF4, 0.175000 
POLG19, 0.158333 
POLPPST2, 0.141667 
POLOF4, 0.133333 
POLAST2, 0.125000 
POLG28, 0.125000 
POLG12, 0.116667 
POLMST1, 0.108333 
POLTO3, 0.091667 
POLTP5, 0.083333 
POLTT5, 0.066667 
POLLIF1, 0.066667 
POLTP4, 0.066667 
POLTP2, 0.050000 
POLMST3, 0.041667 
POLTO4, 0.041667 
 POLR2, 0.033333 
POLAST4, 0.033333 
POLG11, 0.025000 
POLPPST3, 0.025000 
POLTT2, 0.025000 
POLLIF4, 0.016667 
POLTP3, 0.016667 
POLAST3, 0.016667 
 POLR3, 0.016667 
POLOF1, 0.016667 
POLLIF3, 0.016667 
POLLIF5, 0.008333 
 POLR1, 0.008333 
POLTP6, 0.000000 
POLLIF2, 0.000000 
POLOF3, 0.000000 
 POLG7, 0.000000 
 POLG6, 0.000000 
